"uniqueIDsite","unIDyearSite","uniqueIDYear","uniqueID","site","year","block","row","treat","seedl_nr","height","diam_mm","dateYear","mort_date","notes","mortality","mort_binar","waxQual","damage","percentDebark","waxHeight_cm","rootCol","origNotes","mort2","rank","sumDamage","sumMort","ZeroDam","bxcx.x.t","bxcx.x","x.t","x","mean","sd","n","norm_stat","standardize"
"B7R2wax FS1 clearcut","B7R2wax FS1_2019_clearcut","B7R2wax FS1_2019","B7R2wax FS1","clearcut",2019,7,2,"wax F",1,48,7.5,2019,0,"alive","alive",0,2,10,10,0,"","alive",0,3,10,0,1,-1.96420491796519,10,-2.10206644048055,10,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R2wax FS2 clearcut","B7R2wax FS2_2019_clearcut","B7R2wax FS2_2019","B7R2wax FS2","clearcut",2019,7,2,"wax F",2,61,12.4,2019,0,"alive","alive",0,1,80,40,0,"","alive",0,2,270,0,1,-0.611415617226524,80,-0.577459599102206,80,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R2wax FS2 clearcut","B7R2wax FS2_2020_clearcut","B7R2wax FS2_2020","B7R2wax FS2","clearcut",2020,7,2,"wax F",2,56,13.2,2020,0,"alive","alive",0,2,190,0,0,"","alive",0,3,270,0,1,0.0110765318323206,190,0.0574650106150425,190,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R2wax FS3 clearcut","B7R2wax FS3_2019_clearcut","B7R2wax FS3_2019","B7R2wax FS3","clearcut",2019,7,2,"wax F",3,42,8.5,2019,0,"alive","alive",0,1,220,50,0,"","alive",0,4,460,1,1,0.120312808710513,220,0.165077461634417,220,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R2wax FS3 clearcut","B7R2wax FS3_2020_clearcut","B7R2wax FS3_2020","B7R2wax FS3","clearcut",2020,7,2,"wax F",3,0,NA,2020,2020,"Hylobius","dead",1,3,240,0,0,"","Hylobius",1,4,460,1,1,0.185670981006957,240,0.228947238386717,240,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R2wax FS6 clearcut","B7R2wax FS6_2020_clearcut","B7R2wax FS6_2020","B7R2wax FS6","clearcut",2020,7,2,"wax F",6,33,7.3,2020,0,"alive","alive",0,3,120,0,0,"","terminal",0,4,120,0,1,-0.324249810101533,120,-0.279845351198664,120,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R4glueS1 clearcut","B7R4glueS1_2018_clearcut","B7R4glueS1_2018","B7R4glueS1","clearcut",2018,7,4,"glue",1,42,7.4,2018,0,"alive","alive",0,0,20,10,0,"","alive",0,1,600,0,1,-1.53467478118777,20,-1.5946342159955,20,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R4glueS1 clearcut","B7R4glueS1_2019_clearcut","B7R4glueS1_2019","B7R4glueS1","clearcut",2019,7,4,"glue",1,40,6.2,2019,0,"alive","alive",0,0,500,60,0,"","alive",0,1,600,0,1,0.752896686348316,500,0.767712169102117,500,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R4glueS1 clearcut","B7R4glueS1_2020_clearcut","B7R4glueS1_2020","B7R4glueS1","clearcut",2020,7,4,"glue",1,50,11.2,2020,0,"alive","alive",0,0,80,0,0,"","alive",0,1,600,0,1,-0.611415617226524,80,-0.577459599102206,80,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R4glueS10 clearcut","B7R4glueS10_2020_clearcut","B7R4glueS10_2020","B7R4glueS10","clearcut",2020,7,4,"glue",10,58,12.7,2020,0,"alive","alive",0,0,40,0,0,"","alive",0,1,40,0,1,-1.08408906271493,40,-1.08617575040892,40,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R4glueS2 clearcut","B7R4glueS2_2020_clearcut","B7R4glueS2_2020","B7R4glueS2","clearcut",2020,7,4,"glue",2,24,5.8,2020,0,"alive","alive",0,0,30,0,0,"","alive",0,1,30,0,1,-1.27372005739375,30,-1.29725857221234,30,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R4glueS3 clearcut","B7R4glueS3_2019_clearcut","B7R4glueS3_2019","B7R4glueS3","clearcut",2019,7,4,"glue",3,42,8.5,2019,0,"alive","alive",0,0,500,60,0,"","alive",0,1,550,0,1,0.752896686348316,500,0.767712169102117,500,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R4glueS3 clearcut","B7R4glueS3_2020_clearcut","B7R4glueS3_2020","B7R4glueS3","clearcut",2020,7,4,"glue",3,31,11.2,2020,0,"alive","alive",0,0,50,0,0,"","terminal",0,1,550,0,1,-0.934384000059698,50,-0.922419318738443,50,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R4glueS4 clearcut","B7R4glueS4_2018_clearcut","B7R4glueS4_2018","B7R4glueS4","clearcut",2018,7,4,"glue",4,34,6.2,2018,0,"alive","alive",0,0,60,30,0,"","alive",0,1,260,0,1,-0.81034232961773,60,-0.788609271765251,60,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R4glueS4 clearcut","B7R4glueS4_2019_clearcut","B7R4glueS4_2019","B7R4glueS4","clearcut",2019,7,4,"glue",4,38,8.7,2019,0,"alive","alive",0,0,50,50,0,"","alive",0,1,260,0,1,-0.934384000059698,50,-0.922419318738443,50,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R4glueS4 clearcut","B7R4glueS4_2020_clearcut","B7R4glueS4_2020","B7R4glueS4","clearcut",2020,7,4,"glue",4,31,10.5,2020,0,"alive","alive",0,0,150,0,0,"","terminal",0,1,260,0,1,-0.1627477737364,150,-0.116052232879533,150,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R4glueS6 clearcut","B7R4glueS6_2020_clearcut","B7R4glueS6_2020","B7R4glueS6","clearcut",2020,7,4,"glue",6,49,11.7,2020,0,"alive","alive",0,0,30,0,0,"","alive",0,1,30,0,1,-1.27372005739375,30,-1.29725857221234,30,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R4glueS7 clearcut","B7R4glueS7_2018_clearcut","B7R4glueS7_2018","B7R4glueS7","clearcut",2018,7,4,"glue",7,0,NA,2018,2018,"Hylobius","dead",1,0,130,60,0,"","Hylobius",1,1,130,1,1,-0.266604195200795,130,-0.221092180121738,130,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R4glueS8 clearcut","B7R4glueS8_2018_clearcut","B7R4glueS8_2018","B7R4glueS8","clearcut",2018,7,4,"glue",8,42,6,2018,0,"alive","alive",0,0,40,20,0,"","alive",0,1,1030,0,1,-1.08408906271493,40,-1.08617575040892,40,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R4glueS8 clearcut","B7R4glueS8_2019_clearcut","B7R4glueS8_2019","B7R4glueS8","clearcut",2019,7,4,"glue",8,33,11,2019,0,"alive","alive",0,0,900,90,0,"","alive",0,1,1030,0,1,1.22833846844789,900,1.19917430846233,900,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R4glueS8 clearcut","B7R4glueS8_2020_clearcut","B7R4glueS8_2020","B7R4glueS8","clearcut",2020,7,4,"glue",8,56,15.9,2020,0,"alive","alive",0,0,90,0,0,"","alive",0,1,1030,0,1,-0.528823999213003,90,-0.49100741081335,90,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R4glueS9 clearcut","B7R4glueS9_2019_clearcut","B7R4glueS9_2019","B7R4glueS9","clearcut",2019,7,4,"glue",9,26,6.1,2019,0,"alive","alive",0,0,30,10,0,"","alive",0,1,50,0,1,-1.27372005739375,30,-1.29725857221234,30,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R4glueS9 clearcut","B7R4glueS9_2020_clearcut","B7R4glueS9_2020","B7R4glueS9","clearcut",2020,7,4,"glue",9,47,7.7,2020,0,"alive","alive",0,0,20,0,0,"","alive",0,1,50,0,1,-1.53467478118777,20,-1.5946342159955,20,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R5wax CS1 clearcut","B7R5wax CS1_2019_clearcut","B7R5wax CS1_2019","B7R5wax CS1","clearcut",2019,7,5,"wax C",1,61,11.6,2019,0,"alive","alive",0,3,630,100,0,"","alive",0,4,890,0,1,0.937537202359705,630,0.937358609055278,630,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R5wax CS1 clearcut","B7R5wax CS1_2020_clearcut","B7R5wax CS1_2020","B7R5wax CS1","clearcut",2020,7,5,"wax C",1,54,8.2,2020,0,"alive","alive",0,3,260,0,0,"","terminal",0,4,890,0,1,0.246142385881438,260,0.287701823268197,260,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R5wax CS10 clearcut","B7R5wax CS10_2020_clearcut","B7R5wax CS10_2020","B7R5wax CS10","clearcut",2020,7,5,"wax C",10,50,10.5,2020,0,"alive","alive",0,3,700,0,0,"","terminal",0,4,700,0,1,1.02269487312922,700,1.01469802152781,700,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R5wax CS2 clearcut","B7R5wax CS2_2019_clearcut","B7R5wax CS2_2019","B7R5wax CS2","clearcut",2019,7,5,"wax C",2,58,7.7,2019,0,"alive","alive",0,4,930,100,0,"","alive",0,1,930,0,1,1.25543357509794,930,1.22324354333408,930,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R5wax CS4 clearcut","B7R5wax CS4_2019_clearcut","B7R5wax CS4_2019","B7R5wax CS4","clearcut",2019,7,5,"wax C",4,53,8,2019,0,"alive","alive",0,1,160,50,0,"","alive",0,4,160,0,1,-0.115571703604247,160,-0.0686789556217186,160,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R5wax CS7 clearcut","B7R5wax CS7_2019_clearcut","B7R5wax CS7_2019","B7R5wax CS7","clearcut",2019,7,5,"wax C",7,43,9.5,2019,0,"alive","alive",0,2,20,10,0,"","alive",0,3,20,1,1,-1.53467478118777,20,-1.5946342159955,20,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R5wax CS9 clearcut","B7R5wax CS9_2020_clearcut","B7R5wax CS9_2020","B7R5wax CS9","clearcut",2020,7,5,"wax C",9,0,NA,2020,2020,"Hylobius","dead",1,2,600,0,0,"","Hylobius",1,3,600,1,1,0.89831189673991,600,0.901544415278373,600,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R6collarS1 clearcut","B7R6collarS1_2019_clearcut","B7R6collarS1_2019","B7R6collarS1","clearcut",2019,7,6,"collar",1,30,6.1,2019,0,"alive","alive",0,0,1100,100,0,"","alive",0,1,1100,0,1,1.39512311032775,1100,1.34647582201585,1100,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R6collarS6 clearcut","B7R6collarS6_2020_clearcut","B7R6collarS6_2020","B7R6collarS6","clearcut",2020,7,6,"collar",6,51,8,2020,0,"alive","alive",0,0,100,0,0,"Z","alive",0,1,100,0,1,-0.454372007384348,100,-0.413672214724168,100,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B7R6collarS7 clearcut","B7R6collarS7_2020_clearcut","B7R6collarS7_2020","B7R6collarS7","clearcut",2020,7,6,"collar",7,43,9.6,2020,0,"alive","alive",0,0,500,0,0,"Z","alive",0,1,500,0,1,0.752896686348316,500,0.767712169102117,500,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R2wax FS1 clearcut","B8R2wax FS1_2019_clearcut","B8R2wax FS1_2019","B8R2wax FS1","clearcut",2019,8,2,"wax F",1,39,9.4,2019,0,"alive","alive",0,1,120,30,0,"","alive",0,2,120,0,1,-0.324249810101533,120,-0.279845351198664,120,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R2wax FS10 clearcut","B8R2wax FS10_2019_clearcut","B8R2wax FS10_2019","B8R2wax FS10","clearcut",2019,8,2,"wax F",10,48,11.5,2019,0,"alive","alive",0,2,80,20,0,"","alive",0,3,80,0,1,-0.611415617226524,80,-0.577459599102206,80,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R2wax FS3 clearcut","B8R2wax FS3_2019_clearcut","B8R2wax FS3_2019","B8R2wax FS3","clearcut",2019,8,2,"wax F",3,39,5.2,2019,0,"alive","alive",0,4,800,100,0,"","alive",0,5,1560,1,1,1.13151554219072,800,1.11271616305002,800,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R2wax FS3 clearcut","B8R2wax FS3_2020_clearcut","B8R2wax FS3_2020","B8R2wax FS3","clearcut",2020,8,2,"wax F",3,0,NA,2020,2020,"Hylobius","dead",1,4,760,0,0,"","Hylobius",1,5,1560,1,1,1.08959564236769,760,1.07506453929672,760,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R2wax FS5 clearcut","B8R2wax FS5_2019_clearcut","B8R2wax FS5_2019","B8R2wax FS5","clearcut",2019,8,2,"wax F",5,49,8.9,2019,0,"alive","alive",0,2,640,100,0,"","alive",0,3,1180,1,1,0.950226474332223,640,0.948918618426457,640,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R2wax FS5 clearcut","B8R2wax FS5_2020_clearcut","B8R2wax FS5_2020","B8R2wax FS5","clearcut",2020,8,2,"wax F",5,0,NA,2020,2020,"Hylobius","dead",1,2,540,0,0,"","Hylobius",1,3,1180,1,1,0.81405574520998,540,0.824205034528905,540,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R2wax FS6 clearcut","B8R2wax FS6_2019_clearcut","B8R2wax FS6_2019","B8R2wax FS6","clearcut",2019,8,2,"wax F",6,67,12.5,2019,0,"alive","alive",0,3,760,100,0,"","alive",0,4,1610,1,1,1.08959564236769,760,1.07506453929672,760,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R2wax FS6 clearcut","B8R2wax FS6_2020_clearcut","B8R2wax FS6_2020","B8R2wax FS6","clearcut",2020,8,2,"wax F",6,0,NA,2020,2020,"Hylobius","dead",1,3,850,0,0,"","Hylobius",1,4,1610,1,1,1.1812533552609,850,1.15721741173417,850,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R2wax FS7 clearcut","B8R2wax FS7_2019_clearcut","B8R2wax FS7_2019","B8R2wax FS7","clearcut",2019,8,2,"wax F",7,36,8.5,2019,0,"alive","alive",0,3,760,100,0,"","alive",0,4,760,1,1,1.08959564236769,760,1.07506453929672,760,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R2wax FS8 clearcut","B8R2wax FS8_2019_clearcut","B8R2wax FS8_2019","B8R2wax FS8","clearcut",2019,8,2,"wax F",8,0,NA,2019,2019,"Hylobius","dead",1,1,400,100,0,"","Hylobius",1,2,400,1,1,0.577396041241463,400,0.603914876088799,400,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R2wax FS9 clearcut","B8R2wax FS9_2019_clearcut","B8R2wax FS9_2019","B8R2wax FS9","clearcut",2019,8,2,"wax F",9,85,11.7,2019,0,"alive","alive",0,2,1050,100,0,"","alive",0,3,1150,0,1,1.35625264461983,1050,1.31232798984543,1050,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R2wax FS9 clearcut","B8R2wax FS9_2020_clearcut","B8R2wax FS9_2020","B8R2wax FS9","clearcut",2020,8,2,"wax F",9,77,20,2020,0,"alive","alive",0,4,100,0,0,"","alive",0,5,1150,0,1,-0.454372007384348,100,-0.413672214724168,100,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R3collarS2 clearcut","B8R3collarS2_2019_clearcut","B8R3collarS2_2019","B8R3collarS2","clearcut",2019,8,3,"collar",2,35,8.4,2019,0,"alive","alive",0,0,150,50,0,"","alive",0,1,200,0,1,-0.1627477737364,150,-0.116052232879533,150,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R3collarS2 clearcut","B8R3collarS2_2020_clearcut","B8R3collarS2_2020","B8R3collarS2","clearcut",2020,8,3,"collar",2,40,10,2020,0,"alive","alive",0,0,50,0,0,"Z","alive",0,1,200,0,1,-0.934384000059698,50,-0.922419318738443,50,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R3collarS6 clearcut","B8R3collarS6_2019_clearcut","B8R3collarS6_2019","B8R3collarS6","clearcut",2019,8,3,"collar",6,0,NA,2019,2019,"Hylobius","dead",1,0,150,80,0,"","Hylobius",1,1,150,1,1,-0.1627477737364,150,-0.116052232879533,150,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R3collarS9 clearcut","B8R3collarS9_2019_clearcut","B8R3collarS9_2019","B8R3collarS9","clearcut",2019,8,3,"collar",9,30,5.5,2019,0,"alive","alive",0,0,650,100,0,"","alive",0,1,1850,1,1,0.962732490566226,650,0.960299396043456,650,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R3collarS9 clearcut","B8R3collarS9_2020_clearcut","B8R3collarS9_2020","B8R3collarS9","clearcut",2020,8,3,"collar",9,0,NA,2020,2020,"Hylobius","dead",1,0,1200,0,0,"","Hylobius",1,1,1850,1,1,1.46816270367739,1200,1.41034618013232,1200,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R4controlS10 clearcut","B8R4controlS10_2018_clearcut","B8R4controlS10_2018","B8R4controlS10","clearcut",2018,8,4,"control",10,0,NA,2018,2018,"Hylobius","dead",1,0,120,40,0,"","Hylobius",1,1,120,1,1,-0.324249810101533,120,-0.279845351198664,120,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R4controlS2 clearcut","B8R4controlS2_2018_clearcut","B8R4controlS2_2018","B8R4controlS2","clearcut",2018,8,4,"control",2,43,9.8,2018,0,"alive","alive",0,0,50,20,0,"","alive",0,1,1900,0,1,-0.934384000059698,50,-0.922419318738443,50,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R4controlS2 clearcut","B8R4controlS2_2019_clearcut","B8R4controlS2_2019","B8R4controlS2","clearcut",2019,8,4,"control",2,49,11.5,2019,0,"alive","alive",0,0,350,30,0,"","alive",0,1,1900,0,1,0.473660492266185,350,0.50589699789457,350,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R4controlS2 clearcut","B8R4controlS2_2020_clearcut","B8R4controlS2_2020","B8R4controlS2","clearcut",2020,8,4,"control",2,51,12.9,2020,0,"alive","alive",0,0,1500,0,0,"","alive",0,1,1900,0,1,1.65749305139867,1500,1.57414384016723,1500,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R4controlS3 clearcut","B8R4controlS3_2018_clearcut","B8R4controlS3_2018","B8R4controlS3","clearcut",2018,8,4,"control",3,0,NA,2018,2018,"Hylobius","dead",1,0,160,100,0,"","Hylobius",1,1,160,1,1,-0.115571703604247,160,-0.0686789556217186,160,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R4controlS4 clearcut","B8R4controlS4_2018_clearcut","B8R4controlS4_2018","B8R4controlS4","clearcut",2018,8,4,"control",4,20,4.6,2018,0,"alive","alive",0,0,10,10,0,"","alive",0,1,510,1,1,-1.96420491796519,10,-2.10206644048055,10,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R4controlS4 clearcut","B8R4controlS4_2019_clearcut","B8R4controlS4_2019","B8R4controlS4","clearcut",2019,8,4,"control",4,0,NA,2019,2019,"Hylobius","dead",1,0,500,100,0,"","Hylobius",1,1,510,1,1,0.752896686348316,500,0.767712169102117,500,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R4controlS5 clearcut","B8R4controlS5_2018_clearcut","B8R4controlS5_2018","B8R4controlS5","clearcut",2018,8,4,"control",5,46,5.9,2018,0,"alive","alive",0,0,230,80,0,"","alive",0,1,2730,1,1,0.153653476402268,230,0.197706792483443,230,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R4controlS5 clearcut","B8R4controlS5_2019_clearcut","B8R4controlS5_2019","B8R4controlS5","clearcut",2019,8,4,"control",5,44,6.5,2019,0,"alive","alive",0,0,1300,100,0,"","alive",0,1,2730,1,1,1.53574119717136,1300,1.46910121745286,1300,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R4controlS5 clearcut","B8R4controlS5_2020_clearcut","B8R4controlS5_2020","B8R4controlS5","clearcut",2020,8,4,"control",5,0,NA,2020,2020,"Hylobius","dead",1,0,1200,0,0,"","Hylobius",1,1,2730,1,1,1.46816270367739,1200,1.41034618013232,1200,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R4controlS7 clearcut","B8R4controlS7_2018_clearcut","B8R4controlS7_2018","B8R4controlS7","clearcut",2018,8,4,"control",7,0,NA,2018,2018,"Hylobius","dead",1,0,780,100,0,"","Hylobius",1,1,780,1,1,1.11080578504569,780,1.09413173379415,780,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R4controlS8 clearcut","B8R4controlS8_2018_clearcut","B8R4controlS8_2018","B8R4controlS8","clearcut",2018,8,4,"control",8,38,5.7,2018,0,"alive","alive",0,0,280,60,0,"","alive",0,1,3280,1,1,0.302428882137298,280,0.342100134630397,280,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R4controlS8 clearcut","B8R4controlS8_2019_clearcut","B8R4controlS8_2019","B8R4controlS8","clearcut",2019,8,4,"control",8,38,8,2019,0,"alive","alive",0,0,1500,100,0,"","alive",0,1,3280,1,1,1.65749305139867,1500,1.57414384016723,1500,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R4controlS8 clearcut","B8R4controlS8_2020_clearcut","B8R4controlS8_2020","B8R4controlS8","clearcut",2020,8,4,"control",8,0,NA,2020,2020,"Hylobius","dead",1,0,1500,0,0,"","Hylobius",1,1,3280,1,1,1.65749305139867,1500,1.57414384016723,1500,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R4controlS9 clearcut","B8R4controlS9_2018_clearcut","B8R4controlS9_2018","B8R4controlS9","clearcut",2018,8,4,"control",9,39,7,2018,0,"alive","alive",0,0,20,10,0,"","alive",0,1,2620,1,1,-1.53467478118777,20,-1.5946342159955,20,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R4controlS9 clearcut","B8R4controlS9_2019_clearcut","B8R4controlS9_2019","B8R4controlS9","clearcut",2019,8,4,"control",9,42,6.3,2019,0,"alive","alive",0,0,1200,100,0,"","alive",0,1,2620,1,1,1.46816270367739,1200,1.41034618013232,1200,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R4controlS9 clearcut","B8R4controlS9_2020_clearcut","B8R4controlS9_2020","B8R4controlS9","clearcut",2020,8,4,"control",9,0,NA,2020,2020,"Hylobius","dead",1,0,1400,0,0,"","Hylobius",1,1,2620,1,1,1.59864293773651,1400,1.52349988781224,1400,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R5glueS2 clearcut","B8R5glueS2_2018_clearcut","B8R5glueS2_2018","B8R5glueS2","clearcut",2018,8,5,"glue",2,0,NA,2018,2018,"Hylobius","dead",1,0,80,70,0,"","Hylobius",1,1,80,1,1,-0.611415617226524,80,-0.577459599102206,80,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R5glueS3 clearcut","B8R5glueS3_2019_clearcut","B8R5glueS3_2019","B8R5glueS3","clearcut",2019,8,5,"glue",3,33,6.8,2019,0,"alive","alive",0,0,140,90,0,"","alive",0,1,140,0,1,-0.212947930822413,140,-0.166694990579859,140,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R5glueS5 clearcut","B8R5glueS5_2019_clearcut","B8R5glueS5_2019","B8R5glueS5","clearcut",2019,8,5,"glue",5,39,9.3,2019,0,"alive","alive",0,0,40,20,0,"","alive",0,1,230,0,1,-1.08408906271493,40,-1.08617575040892,40,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R5glueS5 clearcut","B8R5glueS5_2020_clearcut","B8R5glueS5_2020","B8R5glueS5","clearcut",2020,8,5,"glue",5,42,11.3,2020,0,"alive","alive",0,0,190,0,0,"","alive",0,1,230,0,1,0.0110765318323206,190,0.0574650106150425,190,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R5glueS8 clearcut","B8R5glueS8_2019_clearcut","B8R5glueS8_2019","B8R5glueS8","clearcut",2019,8,5,"glue",8,18,6.8,2019,0,"alive","alive",0,0,50,20,0,"","human",0,1,50,1,1,-0.934384000059698,50,-0.922419318738443,50,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R5glueS9 clearcut","B8R5glueS9_2018_clearcut","B8R5glueS9_2018","B8R5glueS9","clearcut",2018,8,5,"glue",9,36,6,2018,0,"alive","alive",0,0,110,70,0,"","alive",0,1,320,0,1,-0.386553836916145,110,-0.343713311290523,110,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R5glueS9 clearcut","B8R5glueS9_2019_clearcut","B8R5glueS9_2019","B8R5glueS9","clearcut",2019,8,5,"glue",9,39,9.9,2019,0,"alive","alive",0,0,210,40,0,"","alive",0,1,320,0,1,0.0855302684679837,210,0.130929984368803,210,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R6wax CS10 clearcut","B8R6wax CS10_2019_clearcut","B8R6wax CS10_2019","B8R6wax CS10","clearcut",2019,8,6,"wax C",10,44,11.6,2019,0,"alive","alive",0,2,50,20,0,"","alive",0,1,50,0,1,-0.934384000059698,50,-0.922419318738443,50,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R6wax CS2 clearcut","B8R6wax CS2_2019_clearcut","B8R6wax CS2_2019","B8R6wax CS2","clearcut",2019,8,6,"wax C",2,43,12.2,2019,0,"alive","alive",0,3,210,90,0,"","alive",0,4,2710,1,1,0.0855302684679837,210,0.130929984368803,210,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R6wax CS2 clearcut","B8R6wax CS2_2020_clearcut","B8R6wax CS2_2020","B8R6wax CS2","clearcut",2020,8,6,"wax C",2,0,NA,2020,2020,"Hylobius","dead",1,2,2500,0,0,"","Hylobius",1,3,2710,1,1,2.10205336187508,2500,1.94911346467002,2500,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R6wax CS6 clearcut","B8R6wax CS6_2019_clearcut","B8R6wax CS6_2019","B8R6wax CS6","clearcut",2019,8,6,"wax C",6,46,12.3,2019,0,"alive","alive",0,2,50,20,0,"","alive",0,3,50,0,1,-0.934384000059698,50,-0.922419318738443,50,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B8R6wax CS7 clearcut","B8R6wax CS7_2019_clearcut","B8R6wax CS7_2019","B8R6wax CS7","clearcut",2019,8,6,"wax C",7,40,9.9,2019,0,"alive","alive",0,2,100,30,0,"","alive",0,3,100,0,1,-0.454372007384348,100,-0.413672214724168,100,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R1collarS1 clearcut","B9R1collarS1_2020_clearcut","B9R1collarS1_2020","B9R1collarS1","clearcut",2020,9,1,"collar",1,0,NA,2020,2020,"Hylobius","dead",1,0,150,0,0,"Z","Hylobius",1,1,150,1,1,-0.1627477737364,150,-0.116052232879533,150,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
"B9R1collarS10 clearcut","B9R1collarS10_2018_clearcut","B9R1collarS10_2018","B9R1collarS10","clearcut",2018,9,1,"collar",10,0,NA,2018,2018,"Hylobius","dead",1,0,230,60,0,"","Hylobius",1,1,230,1,1,0.153653476402268,230,0.197706792483443,230,5.86189291449746,1.36231182281033,456,2.85714285714286,TRUE
